Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,09,25,01.5,0.2,40,39.6,0.4,139,02.2,0.9,23,2,2.8V,,,"(2, 59)",W OFF AOMORI PREF
,09,31,12.2,0.1,28,06.4,0.4,129,13.0,0.5,29,1,1.0v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,09,32,39.4,0.0,33,00.4,0.1,130,33.0,0.1,11,0,0.5V,,,"(7,264)",NORTHERN ARIAKEKAI REG
,09,37,46.8,0.1,35,35.5,0.5,139,26.7,0.8,30,1,1.3V,,,"(3, 91)",TOKYO PREF
,09,38,36.4,0.2,35,41.0,0.8,142,59.3,1.3,54,,2.6V,,,"(8,328)",FAR E OFF CENTRAL HONSHU
,09,40,19.9,0.0,35,58.6,0.2,140,02.9,0.3,61,1,0.5V,,,"(3, 87)",SOUTHERN IBARAKI PREF
,09,42,12.7,0.0,35,51.7,0.0,137,38.9,0.0,8,0,1.8V,,,"(4,148)",WESTERN NAGANO PREF
,09,44,25.2,0.0,34,55.3,0.1,137,29.7,0.1,16,1,0.4V,,,"(4,160)",NE AICHI PREF
,09,46,37.9,0.0,38,49.1,0.1,140,48.7,0.1,4,1,0.7V,,,"(2, 50)",NORTHERN MIYAGI PREF
,09,49,55.3,0.0,33,18.6,0.1,131,31.1,0.1,10,1,1.4V,,,"(7,280)",NORTHERN OITA PREF
,09,55,02.1,0.1,40,20.0,0.2,142,07.9,0.5,34,1,1.4V,,,"(2, 61)",NE OFF IWATE PREF
,09,58,31.6,0.0,34,11.5,0.1,134,44.0,0.1,14,1,0.5V,,,"(5,206)",N PART OF KII CHANNEL
,10,01,27.0,0.1,24,25.4,0.5,123,46.6,0.5,7,2,0.9v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,10,02,13.6,0.0,34,13.3,0.1,135,09.1,0.1,5,1,0.7V,,,"(5,190)",NW WAKAYAMA PREF
,10,04,35.8,0.0,33,56.3,1.9,135,41.6,1.7,52,,2.5V,,,"(5,193)",SOUTHERN NARA PREF
,10,05,46.8,0.0,32,33.2,0.1,130,48.0,0.1,16,1,1.0V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,10,08,52.2,0.0,34,13.7,0.2,139,08.7,0.3,10,1,1.7V,,,"(3,103)",NEAR NIIJIMA ISLAND
,10,14,25.6,0.0,33,44.6,0.2,134,58.1,0.1,40,1,2.2V,,,"(5,207)",S PART OF KII CHANNEL
,10,18,05.0,0.1,39,09.3,0.3,141,11.7,0.4,83,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,10,18,51.1,0.0,35,13.6,0.1,136,00.3,0.1,15,1,1.3V,,,"(5,196)",NW SHIGA PREF
,10,26,54.9,0.2,28,47.3,0.3,128,37.1,1.1,8,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,10,27,27.4,0.1,34,45.6,0.3,138,29.2,0.2,22,1,0.6V,,,"(4,173)",SOUTHERN SURUGA BAY REG
,10,47,05.2,0.0,35,52.4,0.1,137,37.6,0.1,8,1,0.1V,,,"(4,148)",WESTERN NAGANO PREF
,10,54,23.5,0.1,42,13.8,0.5,143,59.9,0.5,48,3,1.6V,,,"(1, 28)",SE OFF TOKACHI
,10,55,41.7,0.1,23,55.6,0.4,121,37.6,1.1,21,1,,,,"(8,311)",TAIWAN REGION
,10,56,10.3,0.0,36,19.2,0.2,140,43.1,0.4,57,1,2.2V,,,"(3,111)",E OFF IBARAKI PREF
,10,58,21.1,0.1,41,24.3,0.2,141,30.1,0.5,13,1,2.8V,,,"(1, 17)",TSUGARU STRAIT REGION
,11,06,41.4,0.0,33,34.4,0.0,132,59.0,0.0,35,0,1.4V,,,"(6,235)",SW EHIME PREF
,11,08,26.5,0.0,28,06.4,0.3,129,13.4,0.4,29,1,1.9V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,11,18,24.7,0.1,38,59.2,0.4,141,19.4,0.7,74,1,0.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,11,20,22.7,,17,57.4,,66,46.6,,70,,5.0B,,,"(9,   )",CENTRAL BOLIVIA          USGS
,11,21,34.5,0.4,33,05.4,2.4,142,31.7,2.6,81,,2.8V,,,"(8,329)",FAR E OFF IZU ISLANDS
,11,31,56.4,0.0,34,00.4,0.0,135,13.7,0.1,6,0,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,11,32,44.3,0.3,24,50.6,2.0,122,25.0,0.6,2,,2.2v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,11,44,22.5,0.0,36,36.8,0.1,139,27.6,0.1,11,1,0.3V,,,"(3, 83)",TOCHIGI GUNMA BORDER
,11,46,06.0,0.1,35,45.3,0.3,139,44.9,0.2,28,1,0.6V,,,"(3, 89)",EASTERN SAITAMA PREF
,11,47,30.4,0.0,28,06.5,0.3,129,13.3,0.4,30,1,1.9V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,11,48,32.2,0.2,26,04.4,1.4,129,21.6,0.8,47,,2.4v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,11,50,54.6,0.1,28,06.2,0.5,129,13.4,0.6,29,1,1.5V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,11,51,09.4,0.0,28,06.4,0.3,129,13.0,0.4,29,1,1.3V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,11,54,42.5,0.0,34,28.0,0.1,139,12.2,0.2,10,1,1.0V,,,"(3,103)",NEAR NIIJIMA ISLAND
,11,58,14.8,0.0,35,28.9,0.1,136,39.9,0.1,43,1,0.9V,,,"(4,139)",SW GIFU PREF
,12,09,10.1,0.3,26,42.7,0.5,142,42.8,1.1,0,,4.4V,4.2d,,"(8,333)",NEAR CHICHIJIMA ISLAND
,12,10,47.5,0.1,36,10.8,0.4,140,01.1,0.8,48,1,0.1V,,,"(3, 88)",SW IBARAKI PREF
,12,13,23.3,0.1,28,06.3,0.4,129,13.2,0.5,29,1,1.5V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,20,26.9,0.2,31,35.4,0.6,133,07.9,0.9,36,,2.5V,,,"(7,301)",FAR E OFF MIYAZAKI PREF
,12,21,36.4,0.0,35,56.6,0.1,137,39.5,0.1,10,1,0.1V,,,"(4,148)",WESTERN NAGANO PREF
,12,23,39.7,0.0,28,06.7,0.4,129,13.3,0.5,30,1,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,23,57.6,0.1,28,06.2,0.4,129,13.3,0.5,29,1,1.6V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,24,17.3,0.3,26,43.8,0.5,142,45.0,1.2,0,,3.5v,,,"(8,333)",NEAR CHICHIJIMA ISLAND
,12,24,18.4,0.0,33,50.7,0.1,134,58.0,0.0,13,0,0.9V,,,"(5,207)",S PART OF KII CHANNEL
,12,30,52.0,0.1,28,06.3,0.6,129,13.2,0.8,29,1,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,32,57.0,0.1,37,23.7,0.4,141,47.7,1.0,40,3,6.2D,6.4V,A,"(2, 69)",E OFF FUKUSHIMA PREF     NPS
,12,33,36.1,0.0,34,23.1,0.1,131,37.2,0.1,17,1,0.2V,,,"(6,226)",YAMAGUCHI PREF
,12,41,37.8,0.2,37,24.6,0.5,141,48.5,0.9,39,3,2.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,43,01.8,0.2,38,12.7,1.1,144,41.2,1.2,39,,3.6V,,,"(8,327)",FAR E OFF NORTH HONSHU
,12,43,37.1,0.2,37,23.7,0.6,141,44.8,1.4,43,4,2.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,45,34.9,0.2,37,24.7,0.6,141,44.7,1.0,36,3,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,49,01.6,0.1,37,23.4,0.4,141,44.8,0.9,40,3,2.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,50,14.4,0.2,25,18.2,2.3,124,30.7,1.1,15,4,3.4V,,,"(7,288)",NW OFF MIYAKOJIMA ISLAND
,12,51,04.8,0.2,37,25.9,0.7,141,47.9,1.1,39,4,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,52,34.6,0.0,37,21.3,0.1,139,32.1,0.1,5,1,0.5V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,12,54,42.0,0.2,37,27.6,0.8,141,42.7,1.2,36,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,55,34.4,0.1,37,25.2,0.4,141,49.3,0.8,34,3,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,56,21.6,0.2,37,24.5,0.6,141,46.4,1.1,38,3,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,56,35.4,0.2,37,24.7,0.7,141,42.9,1.3,44,,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,58,34.9,0.3,37,24.6,0.9,141,47.9,1.1,34,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,59,05.3,0.1,28,06.2,0.5,129,12.8,0.6,29,1,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,59,07.4,0.2,37,24.5,0.7,141,47.8,1.2,41,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,01,07.6,,7,51.6,,92,05.4,,37,,5.0B,,,"(9,   )","NICOBAR ISLANDS, INDIA   USGS"
,13,01,26.4,0.2,37,25.4,0.6,141,47.2,1.0,36,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,02,03.5,0.2,37,25.2,0.5,141,45.5,0.9,38,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,02,40.8,0.2,37,26.7,0.5,141,47.2,1.1,40,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,03,35.5,0.2,37,24.5,0.6,141,49.6,1.1,36,4,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,03,58.3,0.0,33,18.7,0.1,131,31.5,0.2,8,1,0.6V,,,"(7,280)",NORTHERN OITA PREF
,13,05,51.1,0.3,37,25.4,0.9,141,47.7,1.1,31,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,05,53.4,0.0,35,00.5,0.1,135,35.7,0.1,10,0,0.4V,,,"(5,184)",KYOTO OSAKA BORDER REG
,13,07,31.5,0.2,37,24.6,0.6,141,45.4,0.9,40,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,09,03.5,0.3,37,24.0,0.6,141,46.3,1.4,36,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,09,19.9,0.0,32,11.6,0.2,129,51.3,0.3,15,1,,,,"(7,283)",W OFF AMAKUSA ISLAND
,13,09,50.0,0.2,43,33.0,0.7,143,28.0,1.0,49,2,2.0V,,,"(1,  4)",ABASHIRI REGION
,13,13,55.4,0.2,37,23.8,0.5,141,45.7,1.1,37,4,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,15,02.9,0.2,37,26.2,0.6,141,48.7,1.2,30,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,18,39.5,0.2,24,05.8,0.4,123,33.7,0.6,17,1,0.8v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,13,19,40.4,0.0,34,34.0,0.0,133,20.9,0.0,18,0,0.4V,,,"(6,228)",EASTERN HIROSHIMA PREF
,13,21,24.3,0.2,37,24.2,0.5,141,50.8,0.9,31,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,24,44.2,0.2,37,24.9,0.5,141,47.4,0.9,33,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,25,28.8,0.0,37,37.1,0.2,141,29.5,0.5,74,1,2.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,27,02.1,0.1,28,06.3,0.4,129,13.2,0.5,29,1,0.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,13,27,32.1,0.2,37,23.9,0.5,141,46.4,1.0,40,3,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,28,05.9,0.0,36,21.4,0.1,137,55.6,0.1,11,1,0.9V,,,"(4,147)",CENTRAL NAGANO PREF
,13,30,36.3,0.0,29,30.2,0.3,130,09.9,0.6,51,1,3.1V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,13,32,03.4,0.2,37,23.0,0.5,141,49.4,1.1,40,4,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
13,13,33,57.3,0.2,37,25.1,0.6,141,45.9,1.2,32,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,36,35.1,0.2,37,25.1,0.5,141,46.9,1.1,38,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,36,48.8,0.0,31,21.5,0.1,130,33.6,0.1,10,1,,,,"(7,275)",SATSUMA PENINSULA REGION
,13,37,54.5,0.2,37,24.2,0.6,141,46.5,1.0,30,4,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,38,15.3,0.0,31,58.5,0.1,130,22.9,0.1,5,0,0.0V,,,"(7,273)",NW KAGOSHIMA PREF
,13,38,57.3,0.2,37,24.8,0.7,141,45.0,1.1,31,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,39,24.6,0.2,37,24.0,0.5,141,48.4,0.9,37,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,40,59.2,0.2,37,24.8,0.5,141,44.9,0.9,33,,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,41,31.7,0.1,28,06.0,0.5,129,13.2,0.6,29,1,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,13,42,30.4,0.2,37,23.3,0.6,141,48.3,1.1,37,5,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,44,59.5,0.3,37,25.9,0.8,141,45.9,1.3,37,,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,46,04.1,0.3,37,28.1,0.8,141,43.4,1.2,33,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,49,29.1,0.1,42,35.7,0.3,144,13.2,0.4,72,2,1.9V,,,"(1, 28)",SE OFF TOKACHI
,13,51,25.7,0.2,37,22.9,0.5,141,47.5,1.0,41,3,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,52,07.6,0.3,37,25.0,0.8,141,48.0,1.0,32,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,53,19.9,0.1,28,06.3,0.5,129,13.3,0.7,29,1,1.5v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,13,57,43.0,0.1,38,48.7,0.3,141,37.0,0.8,70,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF
,13,58,25.0,0.1,28,06.7,0.7,129,12.8,0.9,30,2,1.5v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,14,03,23.8,0.0,36,32.0,0.1,137,39.5,0.1,2,1,0.8V,,,"(4,143)",HIDA MOUNTAINS REGION
,14,05,28.7,0.2,37,26.4,0.8,141,45.7,1.1,35,4,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,06,05.8,0.3,37,26.6,0.9,141,48.3,0.9,33,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,09,50.9,0.2,37,23.6,0.5,141,45.6,1.1,41,3,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,12,34.2,0.0,28,06.1,0.4,129,13.4,0.5,28,1,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,14,14,45.0,0.2,37,25.0,0.6,141,51.9,1.1,33,5,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,16,43.3,0.5,33,00.6,1.3,142,29.9,2.6,0,,3.3V,,,"(8,329)",FAR E OFF IZU ISLANDS
,14,21,22.4,0.1,38,24.9,0.3,142,34.7,0.5,31,2,2.1V,,,"(2, 65)",E OFF MIYAGI PREF
,14,22,37.7,0.0,33,49.1,0.1,132,26.0,0.1,47,0,2.5V,,,"(6,242)",AKINADA SETONAIKAI
,14,24,44.6,0.0,34,56.9,0.1,135,39.4,0.1,10,1,0.7V,,,"(5,184)",KYOTO OSAKA BORDER REG
,14,25,06.4,0.1,28,06.1,0.5,129,13.7,0.7,29,1,1.5v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,14,31,44.0,0.2,37,25.4,0.6,141,47.3,1.3,35,,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,32,26.9,0.3,35,26.6,0.7,140,28.5,1.3,49,3,1.1V,,,"(3, 94)",KUJUKURI COAST BOSO PEN
,14,33,25.8,0.2,37,23.8,0.7,141,48.7,1.1,35,5,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,35,50.0,0.2,37,23.5,0.6,141,49.0,1.3,40,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,37,34.6,0.1,28,06.7,0.5,129,12.7,0.7,29,1,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,14,38,02.3,0.2,37,26.8,0.6,141,47.2,0.9,29,,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,41,15.3,0.2,37,23.5,0.5,141,48.6,1.1,40,4,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,41,56.5,0.0,33,50.2,0.2,134,57.3,0.1,13,2,0.9V,,,"(5,207)",S PART OF KII CHANNEL
,14,44,12.9,,2,29.9,,126,59.2,,35,,4.7B,,,"(9,   )",NORTHERN MOLUCCA SEA     USGS
,14,45,30.9,0.1,28,48.7,0.2,128,42.4,0.5,13,3,1.9v,,,"(7,285)",NEAR TOKARA ISLANDS
,14,46,36.6,0.2,37,23.8,0.6,141,46.2,0.9,35,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,14,48,23.9,0.1,28,06.3,0.5,129,13.2,0.6,28,1,1.1v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,14,50,04.8,0.0,35,09.3,0.0,133,09.6,0.1,10,0,0.2V,,,"(6,222)",WESTERN TOTTORI PREF
,14,54,37.8,0.5,26,44.7,0.8,142,40.1,2.1,0,,3.9v,,,"(8,333)",NEAR CHICHIJIMA ISLAND
,14,58,26.7,0.2,37,21.9,0.5,141,49.3,1.1,39,3,3.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,11,12.9,0.1,37,22.3,0.5,141,48.9,1.0,43,3,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,12,26.4,0.0,34,52.1,0.0,137,03.1,0.2,9,0,0.4V,,,"(4,162)",MIKAWA BAY REGION
,15,13,55.8,0.1,41,56.9,0.4,139,18.5,0.6,10,2,1.1V,,,"(1, 18)",SW OFF HOKKAIDO
,15,15,03.5,0.2,37,25.5,0.6,141,44.9,0.9,43,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,18,34.9,0.2,37,26.8,0.6,141,43.8,1.1,37,4,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,28,42.9,0.1,37,17.0,0.5,141,41.9,0.9,41,3,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,29,17.4,0.0,35,53.9,0.1,137,46.0,0.1,7,1,0.2V,,,"(4,149)",SOUTHERN NAGANO PREF
,15,29,37.6,0.0,38,03.1,0.2,139,26.6,0.3,18,1,1.5V,,,"(4,131)",NE NIIGATA PREF
,15,36,10.8,0.3,37,27.2,0.8,141,45.8,1.2,34,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,37,16.1,0.1,36,33.1,0.3,141,15.6,0.8,37,2,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,15,42,05.6,0.1,34,47.9,0.2,138,41.4,0.3,14,1,0.4V,,,"(4,173)",SOUTHERN SURUGA BAY REG
,15,42,36.1,0.2,37,23.2,0.6,141,46.9,1.0,35,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,15,44,02.9,0.2,33,08.1,0.9,131,28.8,1.1,17,2,1.3V,,,"(7,279)",SOUTHERN OITA PREF
,15,48,31.3,0.1,39,14.3,0.4,142,20.8,0.9,30,3,0.7V,,,"(2, 62)",E OFF IWATE PREF
,15,49,54.4,0.0,34,44.5,0.1,137,52.5,0.1,12,1,0.3V,,,"(4,158)",SW SHIZUOKA PREF
,15,50,19.9,0.0,28,06.4,0.3,129,13.1,0.3,29,1,1.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,15,51,14.8,0.0,35,36.0,0.1,138,04.5,0.1,13,1,0.4V,,,"(4,150)",AKAISHI MOUNTAINS REG
,15,51,20.4,0.5,25,56.6,3.8,129,19.2,2.4,37,,,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,15,56,07.4,0.1,28,06.4,0.4,129,12.5,0.6,28,2,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,15,56,35.3,0.1,28,06.3,0.4,129,13.2,0.5,29,1,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,15,57,18.9,0.0,39,58.8,0.1,140,46.6,0.1,6,1,1.0V,,,"(2, 46)",NORTHERN AKITA PREF
,15,59,20.6,0.0,39,58.8,0.0,140,46.5,0.1,7,1,1.2V,,,"(2, 46)",NORTHERN AKITA PREF
,16,00,49.0,0.2,37,24.4,0.5,141,49.7,1.0,34,4,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,16,01,41.6,0.3,37,26.8,0.8,141,46.4,1.1,32,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,16,02,30.3,0.1,28,06.4,0.4,129,13.2,0.5,29,1,1.3v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,16,04,47.9,0.0,39,59.1,0.2,140,46.4,0.2,6,2,0.3V,,,"(2, 46)",NORTHERN AKITA PREF
,16,05,35.6,,7,47.6,,91,53.7,,28,,5.2B,,,"(9,   )","NICOBAR ISLANDS, INDIA   USGS"
,16,08,51.2,0.1,35,13.5,0.2,138,11.4,0.2,32,1,0.5V,,,"(4,157)",CENTRAL SHIZUOKA PREF
,16,10,29.7,0.1,28,06.3,0.5,129,13.3,0.6,29,1,1.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,16,11,56.0,0.2,37,25.5,0.5,141,46.0,1.0,41,3,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,16,12,15.2,0.2,24,55.4,0.7,124,03.3,0.5,0,,0.9v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,16,12,39.8,0.1,28,06.3,0.6,129,13.2,0.7,28,1,0.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,16,16,25.3,0.1,30,35.9,0.4,131,05.3,0.7,30,1,3.2V,,1,"(7,298)",NEAR TANEGASHIMA ISLAND
,16,21,55.1,0.1,28,49.3,0.2,128,40.5,0.5,14,3,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,16,23,59.7,0.1,28,49.2,0.3,128,40.1,0.6,17,4,2.0v,,,"(7,285)",NEAR TOKARA ISLANDS
,16,25,58.3,0.0,33,06.4,0.1,131,14.7,0.1,3,0,0.7V,,,"(7,280)",NORTHERN OITA PREF
,16,38,40.6,0.1,40,13.8,0.4,141,18.9,0.6,90,1,0.5V,,,"(2, 48)",NORTHERN IWATE PREF
,16,39,00.3,0.1,35,51.1,0.3,140,28.4,0.6,35,1,0.4V,,,"(3, 92)",NORTHERN CHIBA PREF
,16,39,02.9,0.0,35,31.4,0.1,138,04.2,0.1,15,1,0.2V,,,"(4,150)",AKAISHI MOUNTAINS REG
,16,43,49.1,0.0,34,57.4,0.1,137,35.8,0.1,11,1,0.3V,,,"(4,160)",NE AICHI PREF
,16,47,26.0,0.7,45,50.1,2.7,151,35.1,4.9,30,,5.2V,,,"(8,324)",KURILE ISLANDS REGION
,16,49,56.2,0.1,28,06.4,0.4,129,13.2,0.5,29,1,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,16,53,11.3,0.1,36,07.0,0.4,139,59.7,0.6,67,1,1.4V,,,"(3, 88)",SW IBARAKI PREF
,16,58,44.3,0.2,37,23.4,0.5,141,46.7,1.0,36,3,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,00,02.8,0.0,34,57.9,0.0,135,40.7,0.1,7,1,0.3V,,,"(5,184)",KYOTO OSAKA BORDER REG
,17,02,17.5,0.1,28,06.2,0.4,129,13.0,0.5,28,1,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,03,02.3,0.1,41,13.7,0.3,141,23.4,0.7,94,1,1.2V,,,"(2, 42)",SHIMOKITA PENINSULA REG
,17,13,14.3,0.1,36,20.8,0.6,139,34.7,0.8,89,1,0.4V,,,"(3, 85)",SOUTHERN TOCHIGI PREF
,17,16,45.8,0.4,34,40.4,1.6,141,33.1,1.9,28,,2.1v,,,"(3,107)",FAR SE OFF BOSO PEN
,17,17,03.9,0.2,37,24.6,0.6,141,47.3,1.1,39,4,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,17,11.8,0.3,37,27.4,0.8,141,45.8,1.4,31,,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,18,54.9,0.2,37,24.5,0.5,141,45.8,1.0,36,3,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,19,14.4,0.2,35,32.1,0.9,141,09.9,1.4,41,2,1.0V,,,"(3,110)",NEAR CHOSHI CITY
,17,25,20.1,0.0,39,09.8,0.1,140,50.6,0.1,6,1,0.4V,,,"(2, 49)",SOUTHERN IWATE PREF
,17,26,04.7,0.0,37,41.3,0.3,138,40.9,0.3,20,1,0.6V,,,"(4,165)",OFF S NIIGATA PREF
,17,27,10.0,0.2,37,27.2,0.7,141,46.0,1.0,33,4,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,31,33.0,0.2,26,04.2,1.6,129,23.3,1.1,41,,2.6V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,17,40,44.5,0.1,28,06.2,0.4,129,13.3,0.5,29,1,0.7v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,44,59.1,0.0,28,06.6,0.4,129,13.1,0.5,29,1,0.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,46,06.5,0.1,28,06.4,0.5,129,13.3,0.6,29,1,0.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,52,24.2,0.0,31,20.1,0.1,130,40.9,0.1,9,1,1.2V,,,"(7,275)",SATSUMA PENINSULA REGION
,17,53,10.3,0.2,37,23.8,0.6,141,44.7,1.1,40,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,17,54,02.4,0.0,35,34.9,0.1,136,42.9,0.1,9,1,0.6V,,,"(4,139)",SW GIFU PREF
,17,54,05.0,0.0,34,57.0,0.2,139,09.9,0.2,3,1,0.3V,,,"(3,100)",E OFF IZU PENINSULA
,17,54,57.0,0.1,28,48.9,0.2,128,42.2,0.6,10,4,,,,"(7,285)",NEAR TOKARA ISLANDS
,17,58,59.1,0.0,31,02.5,0.1,129,49.8,0.3,9,1,4.1V,4.1d,2,"(7,284)",SW OFF KYUSHU
13,18,07,45.6,0.0,31,03.0,0.2,129,49.5,0.4,8,2,1.9V,,,"(7,284)",SW OFF KYUSHU
