Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,04,28,39.9,0.0,33,01.9,0.0,130,44.6,0.1,12,0,1.0V,,,"(7,269)",NW KUMAMOTO PREF
,04,29,14.2,0.1,36,50.4,0.2,138,34.3,0.2,9,1,0.5V,,,"(4,144)",NORTHERN NAGANO PREF
,04,30,10.1,0.0,36,02.9,0.1,137,26.4,0.1,10,0,0.4V,,,"(4,141)",NORTHERN GIFU PREF
,04,32,01.6,0.1,36,08.6,0.4,141,00.5,1.0,42,2,1.1V,,,"(3,111)",E OFF IBARAKI PREF
,04,32,15.7,0.1,37,07.1,0.4,140,40.0,0.3,7,3,1.1V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,04,32,56.7,0.2,35,40.9,1.2,141,24.0,1.0,21,2,2.1V,,,"(3,109)",E OFF BOSO PENINSULA
,04,35,56.9,0.0,33,19.3,0.2,132,22.5,0.2,40,1,0.4V,,,"(6,245)",BUNGO CHANNEL
,04,36,12.2,0.2,37,09.0,0.5,141,27.6,1.2,43,2,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,04,36,51.0,0.1,36,51.3,0.4,141,04.1,0.8,50,1,1.6V,,,"(3,111)",E OFF IBARAKI PREF
,04,38,55.1,0.1,36,05.8,0.3,140,55.3,0.7,29,2,1.4V,,,"(3,111)",E OFF IBARAKI PREF
,04,39,25.0,0.0,35,05.2,0.1,132,35.2,0.1,8,1,0.3V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,04,39,28.5,0.0,34,19.1,0.0,132,06.0,0.0,15,0,0.3V,,,"(6,227)",WESTERN HIROSHIMA PREF
,04,39,33.8,0.7,34,47.9,1.7,142,54.0,3.4,56,,3.2V,,,"(8,328)",FAR E OFF CENTRAL HONSHU
,04,40,21.8,0.2,35,24.0,1.1,139,31.4,1.1,93,2,1.0V,,,"(3, 97)",KANAGAWA PREF
,04,40,41.2,0.3,28,44.1,0.3,128,30.0,0.8,3,3,2.3V,,,"(7,285)",NEAR TOKARA ISLANDS
,04,45,43.6,0.1,35,48.7,0.3,140,56.1,0.7,14,1,2.2V,,,"(3,110)",NEAR CHOSHI CITY
,04,46,37.4,0.3,29,12.1,0.9,129,09.3,2.7,12,1,1.6V,,,"(7,285)",NEAR TOKARA ISLANDS
,04,48,12.7,0.3,29,11.2,0.7,129,09.7,2.2,12,1,1.3v,,,"(7,285)",NEAR TOKARA ISLANDS
,04,49,56.2,0.3,29,11.2,0.8,129,09.0,2.5,12,1,0.9v,,,"(7,285)",NEAR TOKARA ISLANDS
,04,50,34.2,0.1,29,12.4,0.5,129,11.3,1.4,13,1,2.4V,,1,"(7,285)",NEAR TOKARA ISLANDS
,04,51,58.2,0.2,29,12.1,0.8,129,12.4,2.3,12,1,1.3v,,,"(7,285)",NEAR TOKARA ISLANDS
,04,54,07.8,0.1,38,58.4,0.3,141,22.2,0.5,77,1,1.1V,,,"(2, 49)",SOUTHERN IWATE PREF
,04,54,56.4,0.2,38,04.6,0.7,143,27.4,1.2,29,,2.8V,,,"(2, 64)",FAR E OFF MIYAGI PREF
,04,57,57.7,0.0,36,49.5,0.1,139,38.7,0.2,7,1,0.9V,,,"(3, 84)",NORTHERN TOCHIGI PREF
,04,59,20.9,0.1,37,13.5,0.3,141,10.2,0.8,28,1,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,05,00,45.9,0.4,29,09.5,1.0,129,03.7,2.9,13,2,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,00,47.8,0.0,35,51.5,0.3,140,48.3,0.5,9,1,0.8v,,,"(3,110)",NEAR CHOSHI CITY
,05,00,48.4,0.1,35,47.9,0.3,140,14.3,0.4,60,1,1.0V,,,"(3, 92)",NORTHERN CHIBA PREF
,05,01,20.3,0.0,41,42.0,0.1,139,38.5,0.2,0,,1.8V,,,"(1, 18)",SW OFF HOKKAIDO
,05,01,39.1,0.1,29,12.0,0.5,129,13.2,1.5,12,1,2.6V,,1,"(7,285)",NEAR TOKARA ISLANDS
,05,02,34.0,0.0,35,52.9,0.1,137,48.5,0.1,10,1,0.1V,,,"(4,149)",SOUTHERN NAGANO PREF
,05,03,20.3,0.3,29,36.7,0.7,130,52.0,0.9,18,4,2.4V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,05,03,31.9,0.4,35,27.2,1.0,140,28.8,1.8,53,4,0.9V,,,"(3, 94)",KUJUKURI COAST BOSO PEN
,05,04,14.7,0.1,37,13.8,0.1,140,54.6,0.5,5,1,1.2V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,05,04,44.8,0.1,43,13.2,1.3,142,35.7,1.7,33,,0.7v,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,05,05,12.6,0.0,37,14.1,0.1,136,43.6,0.3,10,1,1.3V,,,"(4,135)",NOTO PENINSULA REGION
,05,05,31.0,0.1,37,15.8,0.2,141,27.8,0.4,15,1,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,05,06,18.6,0.4,29,11.5,0.9,129,06.7,2.6,10,2,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,06,32.9,0.0,36,55.6,0.0,140,40.5,0.1,7,0,1.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,05,11,49.0,0.1,37,48.0,0.2,140,00.0,0.2,10,1,0.6V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,05,12,13.6,0.0,37,48.3,0.1,140,00.3,0.2,9,1,0.8V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,05,12,46.7,0.0,36,30.2,0.1,138,03.8,0.2,8,1,0.0V,,,"(4,145)",NEAR MATSUSHIRO
,05,13,17.0,0.0,36,38.3,0.1,140,35.4,0.3,4,1,0.7V,,,"(3, 86)",NORTHERN IBARAKI PREF
,05,13,35.2,0.0,35,46.3,0.2,140,59.2,0.4,16,0,1.4V,,,"(3,110)",NEAR CHOSHI CITY
,05,14,25.4,0.1,29,13.4,0.4,129,12.7,1.2,14,1,2.9V,,2,"(7,285)",NEAR TOKARA ISLANDS
,05,14,45.0,0.4,36,18.8,1.1,142,27.5,1.8,30,,2.6V,,,"(3,113)",FAR E OFF KANTO
,05,14,57.7,0.1,37,48.1,0.2,140,00.0,0.2,10,1,0.6V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,05,16,14.1,0.1,36,29.9,0.3,141,14.6,0.7,39,2,1.6V,,,"(3,111)",E OFF IBARAKI PREF
,05,17,18.8,0.2,35,44.7,0.6,140,40.9,0.7,48,2,1.7V,,,"(3,110)",NEAR CHOSHI CITY
,05,18,39.5,0.2,28,11.1,1.3,129,31.5,0.7,32,3,1.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,05,21,18.3,0.0,35,19.5,0.1,138,43.7,0.1,13,1,1.0V,,,"(4,153)",MT. FUJI REGION
,05,21,28.2,0.1,37,47.7,0.2,139,59.6,0.3,8,2,0.3V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,05,22,05.1,0.1,35,44.6,0.5,140,41.4,0.6,49,1,2.2V,,,"(3,110)",NEAR CHOSHI CITY
,05,26,35.9,0.3,26,02.4,0.9,128,39.6,1.2,42,,3.3V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,05,27,57.1,0.0,35,05.5,0.1,132,40.3,0.1,9,1,0.5V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,05,30,55.6,0.4,35,43.6,1.2,140,41.5,1.2,53,4,1.2V,,,"(3,110)",NEAR CHOSHI CITY
,05,31,04.2,0.1,36,14.3,0.2,141,00.1,0.7,29,1,2.0V,,,"(3,111)",E OFF IBARAKI PREF
,05,32,59.1,0.0,32,37.6,0.3,132,20.3,0.1,27,2,,,,"(7,300)",HYUGANADA REGION
,05,33,26.2,0.1,43,54.8,0.2,145,00.6,0.5,11,1,0.9V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,05,37,23.9,0.6,37,29.5,1.7,143,54.9,3.6,63,,3.5V,,,"(8,327)",FAR E OFF NORTH HONSHU
,05,38,00.8,0.0,36,50.2,0.3,138,33.2,0.3,6,4,0.4V,,,"(4,144)",NORTHERN NAGANO PREF
,05,39,25.3,0.1,36,22.6,0.1,137,38.0,0.1,1,2,1.2V,,,"(4,143)",HIDA MOUNTAINS REGION
,05,42,09.3,0.1,28,45.9,0.2,128,30.9,0.7,38,3,1.1v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,42,30.0,0.0,36,45.5,0.0,140,36.4,0.2,7,1,1.3V,,,"(3, 86)",NORTHERN IBARAKI PREF
,05,42,59.6,0.2,28,45.7,0.3,128,29.1,0.9,25,,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,44,17.1,0.1,28,45.6,0.2,128,36.2,0.7,39,3,1.1v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,44,23.8,0.1,36,29.3,0.2,141,04.1,0.8,47,1,1.4V,,,"(3,111)",E OFF IBARAKI PREF
,05,44,55.1,0.3,28,45.6,0.4,128,32.4,1.8,40,,1.1v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,45,26.6,0.1,38,24.7,0.5,142,09.9,0.7,25,2,1.8V,,,"(2, 65)",E OFF MIYAGI PREF
,05,45,41.6,0.1,36,08.5,0.3,141,00.3,0.8,36,1,1.9V,,,"(3,111)",E OFF IBARAKI PREF
,05,48,16.7,0.2,26,53.9,0.8,127,11.2,0.5,22,2,1.6v,,,"(7,287)",NW OFF OKINAWAJIMA IS
,05,50,45.2,0.0,37,05.0,0.1,140,46.8,0.2,8,1,1.6V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,05,51,35.2,0.1,38,37.8,0.2,141,58.4,0.6,43,1,1.6V,,,"(2, 65)",E OFF MIYAGI PREF
,05,52,58.4,0.1,34,00.7,0.2,135,44.1,0.3,50,1,0.4V,,,"(5,193)",SOUTHERN NARA PREF
,05,53,32.2,0.1,28,45.0,0.2,128,35.5,0.6,34,3,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
14,05,53,34.9,0.2,37,00.6,0.5,141,32.2,1.2,44,2,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,05,53,55.8,0.1,37,48.2,0.2,140,00.3,0.2,9,2,1.0V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,05,54,42.3,0.0,28,45.5,0.1,128,33.0,0.3,34,2,1.1v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,55,23.3,0.1,37,12.0,0.3,141,22.4,0.8,47,1,2.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,05,55,26.0,0.2,35,40.5,0.4,140,57.0,0.8,9,1,1.9V,,,"(3,110)",NEAR CHOSHI CITY
,05,56,02.7,0.2,28,45.8,0.3,128,31.6,0.9,30,4,1.0v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,56,46.5,0.1,36,45.1,0.3,141,15.7,0.7,30,1,2.2V,,,"(3,111)",E OFF IBARAKI PREF
,05,58,40.0,0.1,28,45.8,0.2,128,31.9,0.6,34,3,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,05,59,35.1,0.1,37,20.1,0.2,141,19.7,0.8,33,1,4.4D,4.5V,2,"(2, 69)",E OFF FUKUSHIMA PREF
,06,01,58.7,0.1,28,45.5,0.3,128,32.0,0.7,29,4,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,02,43.1,0.1,39,13.5,0.2,142,22.6,0.6,26,1,1.7V,,,"(2, 62)",E OFF IWATE PREF
,06,03,42.9,0.2,28,45.9,0.3,128,28.9,1.2,21,,1.0v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,04,15.6,0.2,28,46.2,0.3,128,30.7,1.1,37,,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,05,02.1,0.0,38,36.1,0.2,140,51.8,0.3,97,1,2.3V,,,"(2, 50)",NORTHERN MIYAGI PREF
,06,05,14.9,0.0,28,46.1,0.1,128,33.3,0.5,40,2,0.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,08,42.3,0.1,28,45.3,0.2,128,31.6,0.6,29,3,1.3v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,10,46.6,0.1,24,41.6,0.7,124,25.3,0.3,17,1,1.1v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,06,12,36.8,0.1,28,46.2,0.2,128,30.4,0.5,30,3,1.9V,,,"(7,285)",NEAR TOKARA ISLANDS
,06,15,21.2,0.0,36,58.3,0.1,140,31.9,0.1,9,1,1.3V,,,"(2, 55)",MID FUKUSHIMA PREF
,06,15,54.8,0.2,29,11.5,0.5,131,22.7,0.9,49,,2.5V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,06,19,23.8,0.3,28,45.4,0.4,128,29.9,1.5,17,,,,,"(7,285)",NEAR TOKARA ISLANDS
,06,20,32.0,0.1,36,38.4,0.2,141,05.3,0.6,34,1,2.5V,,,"(3,111)",E OFF IBARAKI PREF
,06,21,51.7,0.0,37,48.3,0.1,140,00.5,0.1,8,1,1.3V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,06,23,08.1,0.0,37,08.5,0.1,140,44.2,0.2,7,1,2.3V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,06,26,19.8,0.0,35,56.4,0.1,137,37.2,0.1,8,1,0.1V,,,"(4,148)",WESTERN NAGANO PREF
,06,26,43.2,0.0,37,08.3,0.1,140,44.5,0.2,7,1,0.9V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,06,31,45.9,0.0,37,07.2,0.1,140,50.6,0.2,7,1,1.9V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,06,34,17.0,0.4,28,44.5,0.7,128,32.8,2.2,15,,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,35,40.0,0.0,37,41.6,0.2,139,56.4,0.1,8,1,0.6V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,06,36,24.7,0.0,37,41.6,0.1,139,56.6,0.1,8,1,0.3v,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,06,36,45.7,0.1,36,47.7,0.3,140,59.8,0.7,47,1,1.1V,,,"(3,111)",E OFF IBARAKI PREF
,06,38,22.6,0.3,28,45.6,0.4,128,29.4,1.2,18,4,2.8V,,,"(7,285)",NEAR TOKARA ISLANDS
,06,39,47.7,0.1,28,44.8,0.3,128,33.0,0.8,25,4,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,40,39.3,0.0,36,49.2,0.1,140,32.7,0.2,7,1,1.4V,,,"(3, 86)",NORTHERN IBARAKI PREF
,06,40,52.1,0.2,37,32.8,0.8,143,50.8,1.4,47,,3.8V,,,"(8,327)",FAR E OFF NORTH HONSHU
,06,43,38.4,0.2,43,16.8,1.9,147,16.6,1.7,64,5,2.3V,,,"(1, 26)",E OFF HOKKAIDO
,06,45,48.7,0.2,28,45.9,0.4,128,29.9,1.2,16,,2.1V,,,"(7,285)",NEAR TOKARA ISLANDS
,06,46,11.8,0.3,28,45.8,0.4,128,29.7,1.4,22,,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,06,48,38.7,0.0,36,54.3,0.0,140,40.8,0.1,6,0,1.3V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,06,48,41.0,0.1,28,46.1,0.2,128,30.7,0.6,27,3,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,06,49,43.7,0.0,33,59.0,0.1,135,08.5,0.3,5,1,0.2v,,,"(5,191)",CENTRAL WAKAYAMA PREF
,06,50,23.8,0.0,36,04.9,0.2,140,06.7,0.3,61,1,1.6V,,,"(3, 87)",SOUTHERN IBARAKI PREF
,06,54,27.9,0.0,36,50.2,0.0,140,36.6,0.1,8,0,1.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,06,54,57.1,0.0,36,43.3,0.1,140,37.2,0.2,4,1,1.8V,,,"(3, 86)",NORTHERN IBARAKI PREF
,07,00,19.1,0.2,28,43.9,0.3,128,33.8,1.2,9,,2.0v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,01,26.3,0.0,37,45.6,0.1,140,01.8,0.1,9,1,1.6V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,07,01,45.9,0.0,38,26.2,0.2,141,50.7,0.4,56,1,2.6V,,,"(2, 65)",E OFF MIYAGI PREF
,07,01,54.5,0.3,28,46.1,0.4,128,29.6,1.4,25,,1.4v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,03,38.2,0.2,28,45.2,0.3,128,30.5,1.2,23,,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,04,34.9,0.3,28,46.2,0.5,128,29.8,1.5,20,,1.9v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,05,55.6,0.1,37,27.3,0.3,141,32.8,0.7,25,2,2.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,07,06,09.0,0.2,28,44.7,0.3,128,31.3,1.0,16,,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,06,50.2,0.1,28,45.0,0.2,128,31.2,0.6,19,3,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,07,14.2,0.3,38,19.2,0.5,140,41.8,1.3,12,2,1.2V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,07,09,24.6,0.2,29,32.8,0.7,130,41.6,0.7,8,,2.0v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,07,10,11.3,0.2,28,45.5,0.3,128,30.8,0.9,15,,2.1V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,13,00.1,0.0,31,58.5,0.1,130,59.3,0.1,10,1,0.7V,,,"(7,277)",SOUTHERN MIYAZAKI PREF
,07,13,57.5,0.4,43,57.3,1.3,147,51.1,2.4,0,,3.8V,,,"(1, 25)",SE OFF ETOROFU
,07,17,08.3,0.1,28,46.0,0.2,128,32.8,0.5,31,3,,,,"(7,285)",NEAR TOKARA ISLANDS
,07,17,45.1,0.2,28,44.3,0.2,128,32.0,0.8,5,4,2.4V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,19,08.8,0.2,28,45.1,0.3,128,29.4,1.0,15,,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,20,03.9,0.3,28,46.5,0.5,128,30.4,1.7,25,,1.4v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,22,31.1,0.1,28,46.1,0.3,128,30.8,0.7,24,3,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,25,03.4,0.3,37,22.2,0.9,143,56.4,1.5,40,,3.9V,,,"(8,327)",FAR E OFF NORTH HONSHU
,07,25,39.8,0.0,37,00.4,0.0,140,31.7,0.1,6,1,1.9V,,,"(2, 55)",MID FUKUSHIMA PREF
,07,26,21.1,0.3,28,45.6,0.5,128,30.0,1.5,26,,2.4V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,29,15.7,0.0,43,27.9,0.1,142,56.1,0.1,7,1,0.5V,,,"(1, 10)",TAISETSU MOUNTAINS REG
,07,35,25.4,0.2,28,46.0,0.4,128,30.5,1.0,22,5,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,37,07.3,0.0,37,00.5,0.0,140,31.6,0.1,7,1,1.3V,,,"(2, 55)",MID FUKUSHIMA PREF
,07,37,25.8,0.3,28,45.6,0.5,128,29.3,1.4,8,,2.5V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,37,29.0,0.4,43,40.2,1.2,145,53.7,2.1,86,3,1.7V,,,"(1, 23)",NEAR KUNASHIRI ISLAND
,07,38,10.8,0.1,37,20.7,0.4,141,49.6,1.0,42,3,3.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,07,38,21.0,0.1,28,44.8,0.3,128,31.8,0.8,24,4,2.2V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,39,06.0,0.4,28,47.0,0.7,128,29.2,2.2,34,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,41,42.6,0.1,28,45.0,0.3,128,33.3,0.8,23,4,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,41,44.0,0.2,42,11.3,0.8,141,51.4,0.6,82,3,0.9v,,,"(1, 31)",S OFF TOMAKOMAI
,07,43,06.0,0.0,33,43.8,0.1,132,34.6,0.1,41,1,0.5V,,,"(6,244)",IYONADA SETONAIKAI
,07,43,53.2,0.1,28,45.5,0.2,128,31.0,0.5,19,2,1.9v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,44,03.7,0.2,25,58.5,2.0,126,16.5,1.7,72,4,2.5v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,07,44,39.7,0.5,28,45.4,0.7,128,34.7,2.6,19,,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,46,09.7,0.0,36,55.7,0.3,138,35.9,0.3,3,1,1.5V,,,"(4,132)",MID NIIGATA PREF
,07,46,29.7,0.1,28,46.5,0.4,128,31.3,0.9,32,5,1.3v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,47,39.6,0.3,28,46.8,0.5,128,27.4,1.8,25,,,,,"(7,285)",NEAR TOKARA ISLANDS
,07,48,38.7,0.2,28,46.2,0.4,128,29.3,1.4,40,,1.4v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,50,11.0,0.0,34,01.5,0.1,135,15.2,0.2,5,1,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,07,50,26.0,0.4,28,46.6,0.6,128,29.1,2.1,26,,1.4v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,50,46.7,0.2,28,46.7,0.2,128,30.3,1.0,25,,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,51,17.8,0.1,28,45.7,0.2,128,31.2,0.5,18,3,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,07,52,29.3,0.1,35,51.3,0.2,140,28.5,0.2,35,1,2.9V,,,"(3, 92)",NORTHERN CHIBA PREF
,07,53,37.2,0.2,28,46.6,0.4,128,29.0,0.8,26,4,2.3V,,,"(7,285)",NEAR TOKARA ISLANDS
,07,54,42.4,0.1,24,42.4,1.0,123,47.2,0.4,62,2,1.7V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,07,54,51.0,0.2,28,45.5,0.4,128,29.6,1.1,14,,,,,"(7,285)",NEAR TOKARA ISLANDS
,07,56,42.6,0.0,33,12.4,0.1,132,23.7,0.1,37,1,0.4V,,,"(6,245)",BUNGO CHANNEL
,07,57,07.0,0.0,37,48.3,0.1,140,00.6,0.1,9,1,2.6V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,07,59,16.4,0.0,32,34.8,0.1,129,57.2,0.1,9,1,0.2V,,,"(7,283)",W OFF AMAKUSA ISLAND
,08,03,33.5,0.5,42,53.4,2.1,141,20.8,1.6,45,5,1.7V,,,"(1, 13)",ISHIKARI DEPRESSION
,08,05,29.6,0.0,38,31.9,0.1,139,59.4,0.1,8,1,0.9V,,,"(2, 52)",NORTHERN YAMAGATA PREF
,08,05,32.4,0.0,35,02.2,0.1,135,35.7,0.0,12,0,0.4V,,,"(5,184)",KYOTO OSAKA BORDER REG
,08,05,43.1,0.0,37,04.5,0.1,140,35.0,0.2,8,1,1.0V,,,"(2, 55)",MID FUKUSHIMA PREF
,08,06,07.0,0.1,28,45.8,0.3,128,30.3,0.8,26,4,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,07,10.9,0.1,28,45.1,0.3,128,30.6,0.8,18,,1.8V,,,"(7,285)",NEAR TOKARA ISLANDS
,08,09,01.1,0.2,28,44.7,0.4,128,30.3,1.0,14,5,1.8V,,,"(7,285)",NEAR TOKARA ISLANDS
,08,09,05.7,0.0,41,42.4,0.2,139,38.5,0.2,0,,0.6V,,,"(1, 18)",SW OFF HOKKAIDO
,08,10,00.2,0.3,28,45.6,0.5,128,29.2,1.6,23,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,11,07.3,0.0,37,48.3,0.1,140,00.5,0.1,9,1,1.0V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,08,11,41.3,0.2,28,45.7,0.4,128,31.1,1.1,29,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,12,01.8,0.1,37,47.8,0.4,142,02.6,0.9,30,3,3.2V,,,"(2, 68)",SE OFF MIYAGI PREF
,08,14,01.8,0.1,35,48.1,0.4,140,56.7,0.6,31,1,2.1V,,,"(3,110)",NEAR CHOSHI CITY
,08,14,49.4,0.3,28,46.8,0.5,128,27.5,1.4,26,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,15,42.9,0.1,36,17.9,0.3,141,01.7,0.8,47,2,2.4V,,,"(3,111)",E OFF IBARAKI PREF
14,08,15,52.8,0.2,28,46.1,0.4,128,29.3,1.2,17,,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,17,22.7,0.2,28,44.8,0.2,128,29.5,0.9,3,4,2.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,08,18,33.8,0.4,28,45.3,0.5,128,30.3,1.9,23,,,,,"(7,285)",NEAR TOKARA ISLANDS
,08,18,56.7,0.2,28,46.5,0.3,128,29.3,1.1,22,,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,19,50.3,0.0,37,25.3,0.1,139,19.3,0.2,6,1,2.7V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,08,19,52.7,0.2,28,46.6,0.4,128,28.9,1.2,23,,2.0v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,20,51.7,0.4,28,46.6,0.7,128,27.8,2.2,36,,,,,"(7,285)",NEAR TOKARA ISLANDS
,08,24,23.6,0.3,28,45.8,0.3,128,30.6,1.3,4,,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,24,58.6,0.1,28,45.5,0.2,128,29.6,0.4,19,2,2.3V,,,"(7,285)",NEAR TOKARA ISLANDS
,08,27,20.1,0.2,28,46.6,0.4,128,29.9,1.2,35,,,,,"(7,285)",NEAR TOKARA ISLANDS
,08,28,16.5,0.5,28,46.9,0.7,128,29.5,2.5,18,,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,28,22.1,0.0,32,43.2,0.0,130,49.4,0.1,11,1,0.7V,,,"(7,269)",NW KUMAMOTO PREF
,08,28,31.4,0.2,28,46.5,0.2,128,32.2,1.2,9,,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,29,34.3,0.3,28,45.5,0.4,128,29.3,1.3,14,,2.1v,,,"(7,285)",NEAR TOKARA ISLANDS
,08,29,34.7,0.1,36,23.2,0.3,140,35.9,0.5,51,1,1.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,08,31,25.1,0.0,38,57.9,0.1,140,53.5,0.2,7,1,1.1V,,,"(2, 49)",SOUTHERN IWATE PREF
,08,31,46.4,0.0,32,14.6,0.2,132,02.7,0.3,23,1,1.1V,,,"(7,300)",HYUGANADA REGION
,08,32,32.0,0.0,31,10.5,0.1,130,46.4,0.1,11,1,0.9v,,,"(7,276)",OSUMI PENINSULA REGION
,08,33,47.2,0.0,36,56.0,0.1,140,39.7,0.2,8,1,2.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,08,34,05.2,0.0,37,11.5,0.1,140,53.6,0.3,7,1,2.4V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,08,35,19.9,0.1,38,14.5,0.3,141,49.7,0.6,48,1,3.0V,,,"(2, 65)",E OFF MIYAGI PREF
,08,37,10.8,0.2,28,46.3,0.4,128,29.7,1.0,25,5,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
