Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME,LONG_DEC,LAT_DEC,Year,Month,Count
9,15,47,14.9,0.2,37,26.2,0.6,141,32.9,1.0,39,3,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.54833333333335,37.43666666666667,2010,6,3208
9,16,22,36.0,0.2,37,28.3,0.4,142,08.8,1.0,16,3,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,142.14666666666668,37.471666666666664,2010,6,3218
9,16,58,30.5,0.0,38,29.2,0.1,141,11.2,0.1,11,1,1.3V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.18666666666667,38.486666666666665,2010,6,3232
9,18,45,07.4,0.1,38,24.5,0.3,141,45.8,0.7,45,1,0.5V,,,"(2, 66)",KINKAZAN REGION,141.76333333333332,38.40833333333333,2010,6,3274
9,20,16,12.0,0.0,38,38.9,0.2,141,45.2,0.4,69,1,2.1V,,,"(2, 66)",KINKAZAN REGION,141.75333333333333,38.64833333333333,2010,6,3299
9,20,18,21.7,0.1,38,17.2,0.3,141,38.9,0.5,51,1,1.6V,,,"(2, 66)",KINKAZAN REGION,141.64833333333334,38.28666666666667,2010,6,3300
9,20,40,44.3,0.2,38,38.0,0.4,142,04.4,1.1,26,4,0.7V,,,"(2, 65)",E OFF MIYAGI PREF,142.07333333333332,38.63333333333333,2010,6,3307
9,20,47,59.8,0.1,37,48.4,0.3,142,03.7,0.5,36,1,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.06166666666667,37.806666666666665,2010,6,3309
9,21,00,00.0,0.1,38,28.1,0.2,141,58.0,0.5,62,1,2.4V,,,"(2, 65)",E OFF MIYAGI PREF,141.96666666666667,38.468333333333334,2010,6,3316
9,22,41,42.5,0.1,38,50.1,0.2,141,37.5,0.5,73,1,1.2V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.625,38.835,2010,6,3339
9,23,58,36.2,0.1,38,18.4,0.4,142,28.4,0.6,30,2,2.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.47333333333333,38.306666666666665,2010,6,3369
10,02,10,26.8,0.1,38,25.6,0.3,142,26.7,0.5,29,2,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.445,38.42666666666667,2010,6,3406
10,02,22,57.9,0.1,38,55.8,0.4,142,30.1,0.8,29,2,1.5V,,,"(2, 65)",E OFF MIYAGI PREF,142.50166666666667,38.93,2010,6,3410
10,02,58,08.8,0.1,39,07.0,0.3,142,34.1,0.6,35,2,0.9V,,,"(2, 62)",E OFF IWATE PREF,142.56833333333333,39.11666666666667,2010,6,3424
10,04,39,17.8,0.2,37,25.3,0.6,141,54.4,1.0,25,4,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.90666666666667,37.42166666666667,2010,6,3467
10,05,08,18.6,0.1,38,54.9,0.3,142,30.3,0.6,38,2,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.505,38.915,2010,6,3477
10,05,12,39.3,0.0,38,54.2,0.2,141,39.9,0.4,69,1,1.1V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.665,38.903333333333336,2010,6,3480
10,05,47,33.5,0.2,38,58.0,0.6,142,27.8,1.0,32,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.46333333333334,38.96666666666667,2010,6,3488
10,10,54,52.7,0.1,38,35.8,0.3,142,52.7,0.7,29,,2.0V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.87833333333333,38.596666666666664,2010,6,3548
10,13,22,57.1,0.1,38,41.2,0.3,142,14.8,1.0,35,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.24666666666667,38.68666666666667,2010,6,3583
10,14,14,36.1,0.2,37,50.4,0.8,142,27.5,1.0,38,3,2.3V,,,"(2, 68)",SE OFF MIYAGI PREF,142.45833333333334,37.84,2010,6,3594
10,14,42,35.9,0.1,38,32.7,0.3,141,02.9,0.5,86,1,0.9V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.04833333333335,38.545,2010,6,3601
10,15,36,45.7,0.1,38,16.0,0.5,142,25.3,0.7,34,2,1.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.42166666666665,38.266666666666666,2010,6,3613
10,15,38,46.7,0.1,38,15.8,0.6,142,25.0,0.8,33,4,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.41666666666666,38.263333333333335,2010,6,3614
10,17,46,25.2,0.2,38,07.9,0.9,142,41.4,0.8,20,3,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.69,38.13166666666667,2010,6,3645
10,20,55,01.8,0.1,37,58.9,0.6,142,22.7,0.6,32,4,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.37833333333333,37.98166666666667,2010,6,3686
11,00,10,01.3,0.1,37,50.7,0.6,142,05.7,0.9,39,2,1.2V,,,"(2, 68)",SE OFF MIYAGI PREF,142.095,37.845,2010,6,3743
11,00,13,24.9,0.0,38,19.8,0.1,141,37.8,0.3,59,0,0.7V,,,"(2, 66)",KINKAZAN REGION,141.63,38.33,2010,6,3744
11,00,23,19.8,0.2,38,53.9,0.8,142,31.4,1.1,37,5,0.8v,,,"(2, 65)",E OFF MIYAGI PREF,142.52333333333334,38.89833333333333,2010,6,3751
11,00,54,48.6,0.2,37,24.3,0.5,141,47.7,1.1,39,3,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.795,37.405,2010,6,3765
11,02,58,31.6,0.1,37,56.7,0.5,142,20.0,0.6,30,2,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.33333333333334,37.945,2010,6,3808
11,04,04,42.2,0.1,38,19.8,0.2,141,37.8,0.5,59,1,0.3v,,,"(2, 66)",KINKAZAN REGION,141.63,38.33,2010,6,3830
11,08,30,21.7,0.1,37,43.5,0.5,141,45.5,0.8,40,3,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75833333333333,37.725,2010,6,3894
11,08,38,12.9,0.1,38,40.5,0.3,141,45.9,0.8,49,1,0.9V,,,"(2, 66)",KINKAZAN REGION,141.765,38.675,2010,6,3897
11,09,07,42.3,0.1,38,59.5,0.3,142,28.9,0.8,30,2,1.8V,,,"(2, 65)",E OFF MIYAGI PREF,142.48166666666665,38.99166666666667,2010,6,3904
11,09,26,45.3,0.1,39,02.1,0.4,142,27.2,0.6,30,3,0.5V,,,"(2, 62)",E OFF IWATE PREF,142.45333333333335,39.035,2010,6,3911
11,11,00,19.1,0.1,38,56.7,0.3,141,25.1,1.1,00,1,0.8V,,,"(2, 49)",SOUTHERN IWATE PREF,141.41833333333332,38.945,2010,6,3932
11,12,35,17.1,0.2,37,51.8,0.6,142,29.3,1.1,34,3,2.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.48833333333334,37.86333333333333,2010,6,3970
11,12,47,02.4,0.1,37,49.8,0.5,142,21.4,0.7,31,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF,142.35666666666665,37.83,2010,6,3974
11,13,00,10.1,0.1,38,33.5,0.3,142,08.7,1.1,31,4,0.6V,,,"(2, 65)",E OFF MIYAGI PREF,142.145,38.55833333333333,2010,6,3980
11,13,00,30.6,0.2,37,52.3,0.6,142,06.1,1.0,38,2,2.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.10166666666666,37.87166666666667,2010,6,3981
11,16,59,04.9,0.1,39,00.3,0.3,142,30.6,0.6,33,2,0.8V,,,"(2, 62)",E OFF IWATE PREF,142.51,39.005,2010,6,4029
11,18,13,51.4,0.1,39,00.8,0.4,142,27.2,0.7,32,2,0.9V,,,"(2, 62)",E OFF IWATE PREF,142.45333333333335,39.013333333333335,2010,6,4048
11,20,01,20.0,0.0,39,10.1,0.2,141,23.1,0.3,72,1,0.6V,,,"(2, 49)",SOUTHERN IWATE PREF,141.385,39.16833333333334,2010,6,4076
11,20,07,11.9,0.1,37,35.7,0.3,141,30.3,0.7,74,1,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.505,37.595,2010,6,4077
11,21,43,14.7,0.1,38,58.8,0.3,142,32.2,0.6,30,2,1.2V,,,"(2, 65)",E OFF MIYAGI PREF,142.53666666666666,38.98,2010,6,4103
12,00,41,13.7,0.1,37,35.8,0.4,141,51.0,0.8,35,3,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.85,37.596666666666664,2010,6,4142
12,00,48,03.8,0.1,37,27.0,0.4,141,35.6,0.9,44,2,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.59333333333333,37.45,2010,6,4143
12,05,03,34.6,0.1,38,43.4,0.2,142,15.1,0.8,38,2,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.25166666666667,38.723333333333336,2010,6,4217
12,06,06,22.9,0.1,38,33.5,0.4,142,26.6,0.6,27,3,0.9V,,,"(2, 65)",E OFF MIYAGI PREF,142.44333333333333,38.55833333333333,2010,6,4229
12,06,57,02.9,0.0,38,46.6,0.2,141,43.9,0.5,59,1,0.4V,,,"(2, 66)",KINKAZAN REGION,141.73166666666665,38.776666666666664,2010,6,4245
12,08,39,14.7,0.1,38,00.6,0.4,141,51.0,0.7,44,1,0.8V,,,"(2, 68)",SE OFF MIYAGI PREF,141.85,38.01,2010,6,4268
12,09,25,44.2,0.1,38,47.3,0.2,141,39.3,0.6,63,1,0.6V,,,"(2, 66)",KINKAZAN REGION,141.655,38.788333333333334,2010,6,4275
12,10,00,12.8,0.1,38,56.7,0.4,142,31.1,0.8,32,3,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.51833333333335,38.945,2010,6,4280
12,12,59,56.5,0.1,37,31.0,0.4,141,33.9,0.8,43,2,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.565,37.516666666666666,2010,6,4316
12,13,45,19.3,0.0,38,27.6,0.2,141,13.1,0.3,11,1,0.6V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.21833333333333,38.46,2010,6,4327
12,14,47,34.7,0.1,38,41.4,0.3,141,13.7,0.5,73,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.22833333333332,38.69,2010,6,4343
12,16,02,19.9,0.3,37,57.0,1.1,142,26.8,1.3,31,,1.4V,,,"(2, 68)",SE OFF MIYAGI PREF,142.44666666666666,37.95,2010,6,4359
12,23,44,00.1,0.1,39,11.6,0.3,141,16.2,0.5,24,1,1.9V,,,"(2, 49)",SOUTHERN IWATE PREF,141.27,39.193333333333335,2010,6,4482
13,01,26,02.4,0.0,38,20.3,0.3,142,33.2,0.3,28,2,1.4V,,,"(2, 65)",E OFF MIYAGI PREF,142.55333333333334,38.33833333333333,2010,6,4521
13,02,26,43.6,0.1,38,28.2,0.2,142,03.5,0.5,40,1,1.3V,,,"(2, 65)",E OFF MIYAGI PREF,142.05833333333334,38.47,2010,6,4542
13,07,29,52.9,0.1,38,31.9,0.2,141,48.2,0.4,47,1,1.1V,,,"(2, 66)",KINKAZAN REGION,141.80333333333334,38.531666666666666,2010,6,4610
13,10,18,05.0,0.1,39,09.3,0.3,141,11.7,0.4,83,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF,141.195,39.155,2010,6,4655
13,11,18,24.7,0.1,38,59.2,0.4,141,19.4,0.7,74,1,0.0V,,,"(2, 49)",SOUTHERN IWATE PREF,141.32333333333332,38.986666666666665,2010,6,4666
13,12,41,37.8,0.2,37,24.6,0.5,141,48.5,0.9,39,3,2.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.80833333333334,37.41,2010,6,4691
13,12,45,34.9,0.2,37,24.7,0.6,141,44.7,1.0,36,3,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.745,37.41166666666667,2010,6,4694
13,12,51,04.8,0.2,37,25.9,0.7,141,47.9,1.1,39,4,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.79833333333335,37.431666666666665,2010,6,4697
13,12,54,42.0,0.2,37,27.6,0.8,141,42.7,1.2,36,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.71166666666667,37.46,2010,6,4699
13,12,55,34.4,0.1,37,25.2,0.4,141,49.3,0.8,34,3,2.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.82166666666666,37.42,2010,6,4700
13,12,56,21.6,0.2,37,24.5,0.6,141,46.4,1.1,38,3,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77333333333334,37.40833333333333,2010,6,4701
13,12,56,35.4,0.2,37,24.7,0.7,141,42.9,1.3,44,,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.715,37.41166666666667,2010,6,4702
13,12,58,34.9,0.3,37,24.6,0.9,141,47.9,1.1,34,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.79833333333335,37.41,2010,6,4703
13,12,59,07.4,0.2,37,24.5,0.7,141,47.8,1.2,41,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.79666666666665,37.40833333333333,2010,6,4705
13,13,01,26.4,0.2,37,25.4,0.6,141,47.2,1.0,36,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78666666666666,37.42333333333333,2010,6,4707
13,13,02,03.5,0.2,37,25.2,0.5,141,45.5,0.9,38,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75833333333333,37.42,2010,6,4708
13,13,02,40.8,0.2,37,26.7,0.5,141,47.2,1.1,40,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78666666666666,37.445,2010,6,4709
13,13,03,35.5,0.2,37,24.5,0.6,141,49.6,1.1,36,4,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.82666666666665,37.40833333333333,2010,6,4710
13,13,05,51.1,0.3,37,25.4,0.9,141,47.7,1.1,31,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.795,37.42333333333333,2010,6,4712
13,13,07,31.5,0.2,37,24.6,0.6,141,45.4,0.9,40,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75666666666666,37.41,2010,6,4714
13,13,15,02.9,0.2,37,26.2,0.6,141,48.7,1.2,30,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.81166666666667,37.43666666666667,2010,6,4719
13,13,21,24.3,0.2,37,24.2,0.5,141,50.8,0.9,31,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.84666666666666,37.403333333333336,2010,6,4722
13,13,24,44.2,0.2,37,24.9,0.5,141,47.4,0.9,33,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.79,37.415,2010,6,4723
13,13,25,28.8,0.0,37,37.1,0.2,141,29.5,0.5,74,1,2.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.49166666666667,37.61833333333333,2010,6,4724
13,13,33,57.3,0.2,37,25.1,0.6,141,45.9,1.2,32,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.765,37.41833333333334,2010,6,4730
13,13,36,35.1,0.2,37,25.1,0.5,141,46.9,1.1,38,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78166666666667,37.41833333333334,2010,6,4731
13,13,37,54.5,0.2,37,24.2,0.6,141,46.5,1.0,30,4,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.775,37.403333333333336,2010,6,4733
13,13,38,57.3,0.2,37,24.8,0.7,141,45.0,1.1,31,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75,37.413333333333334,2010,6,4735
13,13,40,59.2,0.2,37,24.8,0.5,141,44.9,0.9,33,,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.74833333333333,37.413333333333334,2010,6,4737
13,13,44,59.5,0.3,37,25.9,0.8,141,45.9,1.3,37,,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.765,37.431666666666665,2010,6,4740
13,13,46,04.1,0.3,37,28.1,0.8,141,43.4,1.2,33,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.72333333333333,37.468333333333334,2010,6,4741
13,13,52,07.6,0.3,37,25.0,0.8,141,48.0,1.0,32,,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.8,37.416666666666664,2010,6,4744
13,13,57,43.0,0.1,38,48.7,0.3,141,37.0,0.8,70,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.61666666666667,38.81166666666667,2010,6,4746
13,14,05,28.7,0.2,37,26.4,0.8,141,45.7,1.1,35,4,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76166666666666,37.44,2010,6,4749
13,14,06,05.8,0.3,37,26.6,0.9,141,48.3,0.9,33,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.805,37.443333333333335,2010,6,4750
13,14,14,45.0,0.2,37,25.0,0.6,141,51.9,1.1,33,5,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.865,37.416666666666664,2010,6,4753
13,14,21,22.4,0.1,38,24.9,0.3,142,34.7,0.5,31,2,2.1V,,,"(2, 65)",E OFF MIYAGI PREF,142.57833333333335,38.415,2010,6,4755
13,14,31,44.0,0.2,37,25.4,0.6,141,47.3,1.3,35,,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78833333333333,37.42333333333333,2010,6,4759
13,14,38,02.3,0.2,37,26.8,0.6,141,47.2,0.9,29,,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78666666666666,37.446666666666665,2010,6,4764
13,15,15,03.5,0.2,37,25.5,0.6,141,44.9,0.9,43,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.74833333333333,37.425,2010,6,4777
13,15,18,34.9,0.2,37,26.8,0.6,141,43.8,1.1,37,4,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.73,37.446666666666665,2010,6,4778
13,15,36,10.8,0.3,37,27.2,0.8,141,45.8,1.2,34,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76333333333332,37.45333333333333,2010,6,4782
13,16,00,49.0,0.2,37,24.4,0.5,141,49.7,1.0,34,4,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.82833333333335,37.406666666666666,2010,6,4796
13,16,01,41.6,0.3,37,26.8,0.8,141,46.4,1.1,32,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77333333333334,37.446666666666665,2010,6,4797
13,16,11,56.0,0.2,37,25.5,0.5,141,46.0,1.0,41,3,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76666666666668,37.425,2010,6,4803
13,17,17,03.9,0.2,37,24.6,0.6,141,47.3,1.1,39,4,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78833333333333,37.41,2010,6,4823
13,17,17,11.8,0.3,37,27.4,0.8,141,45.8,1.4,31,,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76333333333332,37.45666666666666,2010,6,4824
13,17,18,54.9,0.2,37,24.5,0.5,141,45.8,1.0,36,3,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76333333333332,37.40833333333333,2010,6,4825
13,17,27,10.0,0.2,37,27.2,0.7,141,46.0,1.0,33,4,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76666666666668,37.45333333333333,2010,6,4829
13,18,11,10.3,0.2,37,25.2,0.5,141,45.4,1.0,36,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75666666666666,37.42,2010,6,4842
13,18,34,45.9,0.2,37,24.4,0.5,141,45.8,1.2,36,5,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76333333333332,37.406666666666666,2010,6,4852
13,18,34,50.6,0.3,37,26.9,1.1,141,43.2,1.4,37,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.72,37.44833333333333,2010,6,4853
13,18,53,01.1,0.3,37,28.3,1.0,141,44.9,1.3,38,5,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.74833333333333,37.471666666666664,2010,6,4863
13,18,53,17.1,0.2,37,24.8,0.5,141,47.0,1.0,37,4,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78333333333333,37.413333333333334,2010,6,4864
13,18,55,28.7,0.2,37,26.6,0.6,141,43.0,1.0,37,3,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.71666666666667,37.443333333333335,2010,6,4867
13,20,13,54.3,0.2,37,24.7,0.6,141,46.1,0.9,30,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76833333333335,37.41166666666667,2010,6,4883
13,20,43,14.9,0.1,38,19.3,0.3,141,50.2,0.6,45,1,0.8V,,,"(2, 65)",E OFF MIYAGI PREF,141.83666666666667,38.321666666666665,2010,6,4890
13,21,01,42.1,0.4,37,24.8,1.0,141,46.0,1.5,38,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76666666666668,37.413333333333334,2010,6,4901
13,21,02,06.7,0.2,37,24.4,0.5,141,43.7,1.0,40,3,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.72833333333332,37.406666666666666,2010,6,4902
13,21,46,02.1,0.3,37,25.3,0.7,141,46.2,1.5,40,4,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77,37.42166666666667,2010,6,4915
13,22,21,16.0,0.0,38,12.8,0.2,141,36.2,0.3,60,1,3.2V,,1,"(2, 66)",KINKAZAN REGION          NPS,141.60333333333332,38.21333333333333,2010,6,4924
13,22,47,26.0,0.2,37,29.2,0.6,141,50.9,1.0,32,3,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.84833333333333,37.486666666666665,2010,6,4934
13,22,49,13.2,0.2,38,25.9,0.6,142,56.0,1.0,22,,2.0V,,,"(2, 64)",FAR E OFF MIYAGI PREF,142.93333333333334,38.431666666666665,2010,6,4935
13,23,42,25.9,0.3,37,26.2,0.8,141,47.2,1.2,34,5,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.78666666666666,37.43666666666667,2010,6,4952
13,23,44,46.3,0.2,37,25.4,0.5,141,45.5,1.3,39,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75833333333333,37.42333333333333,2010,6,4954
14,00,01,25.6,0.2,37,26.0,0.6,141,46.2,1.1,31,5,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77,37.43333333333333,2010,6,4964
14,00,17,07.0,0.2,37,26.8,0.5,141,47.1,1.1,33,5,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.785,37.446666666666665,2010,6,4969
14,00,41,23.9,0.0,38,59.5,0.2,141,19.3,0.4,79,1,1.3V,,,"(2, 49)",SOUTHERN IWATE PREF,141.32166666666666,38.99166666666667,2010,6,4974
14,01,10,19.5,0.2,37,25.1,0.6,141,45.2,1.1,36,3,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75333333333333,37.41833333333334,2010,6,4984
14,02,42,24.8,0.3,37,27.6,1.0,141,44.3,1.0,29,5,0.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.73833333333334,37.46,2010,6,5019
14,03,14,29.2,0.2,37,24.7,0.7,141,46.7,1.2,33,5,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77833333333334,37.41166666666667,2010,6,5023
14,03,46,19.1,0.2,37,25.3,0.6,141,45.0,1.1,39,3,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75,37.42166666666667,2010,6,5036
14,04,07,07.2,0.2,37,26.3,0.5,141,45.8,0.9,34,4,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76333333333332,37.43833333333333,2010,6,5044
14,04,24,18.5,0.2,37,27.8,0.5,141,45.7,0.8,34,4,0.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.76166666666666,37.46333333333333,2010,6,5051
14,05,40,44.6,0.1,37,24.7,0.5,141,46.4,0.9,38,3,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77333333333334,37.41166666666667,2010,6,5078
14,05,58,38.0,0.2,37,26.8,0.7,141,45.9,1.0,34,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.765,37.446666666666665,2010,6,5082
14,06,22,43.4,0.3,37,26.8,0.7,141,44.0,1.2,28,4,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.73333333333332,37.446666666666665,2010,6,5091
14,07,08,53.1,0.2,37,24.7,0.6,141,45.9,1.0,32,,0.9v,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.765,37.41166666666667,2010,6,5106
14,07,16,54.7,0.0,38,43.8,0.2,141,59.8,0.5,49,1,2.3V,,,"(2, 66)",KINKAZAN REGION,141.99666666666667,38.73,2010,6,5111
14,07,27,40.5,0.0,38,43.2,0.1,141,58.1,0.5,47,1,0.7V,,,"(2, 66)",KINKAZAN REGION,141.96833333333333,38.72,2010,6,5114
14,07,33,39.0,0.2,37,24.9,0.6,141,46.3,0.9,29,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.77166666666668,37.415,2010,6,5115
14,07,38,09.2,0.0,38,44.7,0.1,141,06.8,0.1,9,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.11333333333334,38.745,2010,6,5116
14,08,07,13.1,0.1,38,49.4,0.3,141,39.6,0.7,70,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.66,38.82333333333333,2010,6,5124
14,08,10,30.6,0.2,37,28.0,0.7,141,42.9,1.1,33,,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.715,37.46666666666667,2010,6,5125
14,08,30,23.3,0.1,38,09.1,0.8,142,26.9,0.7,18,,1.1v,,,"(2, 65)",E OFF MIYAGI PREF,142.44833333333332,38.151666666666664,2010,6,5129
14,09,10,28.2,0.2,37,25.2,0.6,141,44.3,1.1,34,,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.73833333333334,37.42,2010,6,5136
14,09,17,10.3,0.2,37,26.8,0.7,141,45.2,1.2,42,,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.75333333333333,37.446666666666665,2010,6,5141
14,09,29,34.4,0.2,37,24.5,0.5,141,46.5,1.1,39,4,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.775,37.40833333333333,2010,6,5146
14,09,40,25.1,0.0,38,46.8,0.2,141,37.9,0.3,67,1,1.7V,,,"(2, 50)",NORTHERN MIYAGI PREF,141.63166666666666,38.78,2010,6,5149
14,10,32,16.9,0.1,38,31.1,0.3,142,09.3,0.9,33,3,1.0V,,,"(2, 65)",E OFF MIYAGI PREF,142.155,38.51833333333333,2010,6,5160
14,10,34,09.7,0.0,38,54.4,0.3,141,20.2,0.6,81,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF,141.33666666666667,38.906666666666666,2010,6,5162
14,10,42,17.1,0.2,37,43.6,0.4,142,11.6,0.9,26,4,1.3V,,,"(2, 68)",SE OFF MIYAGI PREF,142.19333333333333,37.72666666666667,2010,6,5164
14,10,49,50.1,0.2,37,26.3,0.6,141,48.3,1.0,30,,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF,141.805,37.43833333333333,2010,6,5166
14,11,14,56.9,0.1,39,09.0,0.3,142,22.6,0.6,29,2,0.7V,,,"(2, 62)",E OFF IWATE PREF,142.37666666666667,39.15,2010,6,5170
